0.0713288063916586,0.0558715704803552,1
0.0923564141496592,0.222505720248965,1
0.559067295244544,0.739054694238744,1
0.688373926427304,0.74091374992674,1
0.300750942262194,0.332985737945998,1
0.720649958394702,0.857283926826598,1
0.394123320352289,0.820577668794564,1
0.353727157358621,0.300779702885273,1
0.607706270783478,0.420862492437524,1
0.959896652090623,0.17726404750319,-1
0.853324814628809,0.603668501380962,-1
0.0884844816003956,0.883737701712702,1
0.224145601475643,0.386145726303965,1
0.900378396717721,0.500631325459699,-1
0.649425310562369,0.861913962600965,1
0.645006641489336,0.16581025591293,-1
0.0536515755550576,0.406279469306299,1
0.654740069778757,0.213404928801486,-1
0.168806313491368,0.414953032054749,1
0.222835080771371,0.446408801317454,1
0.2033877590157,0.722178369019649,1
0.544602974808143,0.84048073243491,1
0.923164546449649,0.111876896448865,-1
0.928480466113521,0.87535327698506,1
0.971745366781194,0.328307896568339,-1
0.801834970210183,0.403053698582869,-1
0.960434859367795,0.835010512398632,1
0.947470407709337,0.242104584851015,-1
0.0772188652447038,0.204972830724511,1
0.233594334657937,0.857253046850928,1
0.0350916452304818,0.0262956178827491,1
0.216976255704059,0.949229490138506,1
0.290122461727203,0.299937597480289,1
0.510307516896914,0.283107410065681,-1
0.224769892133456,0.803910575044471,1
0.57153691877571,0.537838709940437,1
0.893306241367356,0.25126416498514,-1
0.00766017493019799,0.485767370975657,1
0.0918303162538427,0.61719393688954,1
0.661972998607912,0.831304820200699,1
0.330276475662652,0.484338524838928,1
0.478769666766213,0.0576977644190115,-1
0.451682904856716,0.0411394028747438,-1
0.806530901540625,0.00688913366014832,-1
0.0823339107705718,0.778846071822572,1
0.425106744043977,0.305009358475237,1
0.042898672914327,0.136366079184654,1
0.613907204942141,0.359948398379732,-1
0.21739414689348,0.402614862640931,1
0.731383599220715,0.05844618772854,-1
